Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:53:44,2024-03-06 09:53:44,0.181s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,,,2024-03-06 09:53:44,2024-03-06 09:54:14,30.119s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-03-06 09:54:14,2024-03-06 09:54:14,0.004s,PASSED
else,,,,2024-03-06 09:54:14,2024-03-06 09:54:14,0.001s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 1 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:54:14,2024-03-06 09:54:14,0.142s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 1 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:54:14,2024-03-06 09:54:14,0.072s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.EditText - 0.00""), 0)",,Enter 0.01 Currency,,2024-03-06 09:54:14,2024-03-06 09:54:15,0.160s,PASSED
delay(5),,,,2024-03-06 09:54:15,2024-03-06 09:54:20,5.014s,PASSED
"digits = ""5000""",,,,2024-03-06 09:54:20,2024-03-06 09:54:20,0.002s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:54:20,2024-03-06 09:54:20,0.001s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:54:20,2024-03-06 09:56:20,2m - 0.399s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 0)",,,,2024-03-06 09:56:20,2024-03-06 09:56:50,30.149s,FAILED
"tap(findTestObject(""SOW2-Market Order/Select_Currency Dropdown""), 0, CONTINUE_ON_FAILURE)",,Verify Select Currency Page,,2024-03-06 09:56:50,2024-03-06 09:56:50,0.231s,PASSED
"waitForElementPresent(findTestObject(""SOW2-Market Order/android.view.View - Select Currency""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:50,2024-03-06 09:56:51,0.911s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/android.view.View - Select Currency""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:51,2024-03-06 09:56:52,0.607s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText_SearchCurrency""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:52,2024-03-06 09:56:52,0.215s,PASSED
"setText(findTestObject(""SOW2-Market Order/android.widget.EditText_SearchCurrency""), ""GBP"", 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:52,2024-03-06 09:56:53,1.270s,PASSED
hideKeyboard(CONTINUE_ON_FAILURE),,,,2024-03-06 09:56:53,2024-03-06 09:56:54,1.039s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""GBP - British Pound Sterling""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:54,2024-03-06 09:56:55,0.541s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""GBP - British Pound Sterling""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:55,2024-03-06 09:56:55,0.155s,PASSED
"tap(findTestObject(""SOW2-Market Order/DynamicButton"", [""text"":""Next""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:55,2024-03-06 09:56:56,0.996s,PASSED
"""Verify Account Selection""",,,,2024-03-06 09:56:56,2024-03-06 09:56:56,0.000s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Step 2 of 2 page,,2024-03-06 09:56:56,2024-03-06 09:56:57,1.300s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-03-06 09:56:57,2024-03-06 09:56:57,0.119s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""GBP/MYR""]), 5, CONTINUE_ON_FAILURE)",,Check the USD/MYR,,2024-03-06 09:56:57,2024-03-06 09:56:58,0.076s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,Verify Im coverting label,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.094s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 50.00""]), 5, CONTINUE_ON_FAILURE)",,Verify MYR,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.068s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.069s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.067s,PASSED
"PositionY = getElementHeight(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)""]), 5, STOP_ON_FAILURE)",,,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.079s,PASSED
"println(""Global Access Account-i (MYR)"" + PositionY)",,,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.004s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Transfer From,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.068s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""900000021160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:58,2024-03-06 09:56:58,0.078s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:58,2024-03-06 09:56:59,1.262s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Current Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:56:59,2024-03-06 09:57:00,0.309s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""564017148767""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:00,2024-03-06 09:57:00,0.094s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:00,2024-03-06 09:57:01,1.206s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:01,2024-03-06 09:57:06,5.069s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""114013997724""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:06,2024-03-06 09:57:11,5.093s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (GBP)""]), 5, CONTINUE_ON_FAILURE)",,Verify Transfer To,,2024-03-06 09:57:11,2024-03-06 09:57:11,0.113s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""900000021160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:11,2024-03-06 09:57:11,0.085s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - Terms  Conditions""), 5, CONTINUE_ON_FAILURE)",,Verify Terms and Condition,,2024-03-06 09:57:11,2024-03-06 09:57:11,0.102s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - Kindly read the""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:11,2024-03-06 09:57:12,0.099s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - BNM Foreign Exchange Rules""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:12,2024-03-06 09:57:12,0.096s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - Terms and Conditions""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:12,2024-03-06 09:57:12,0.118s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - , the""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:12,2024-03-06 09:57:12,0.097s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView -  for this transfer before proceeding""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:12,2024-03-06 09:57:12,0.119s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView -  and the""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:12,2024-03-06 09:57:12,0.074s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - Terms and Conditions""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:12,2024-03-06 09:57:12,0.073s,PASSED
takeScreenshot(),,,,2024-03-06 09:57:12,2024-03-06 09:57:13,0.471s,PASSED
"tap(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - BNM Foreign Exchange Rules""), 5, CONTINUE_ON_FAILURE)",,BNM Foreign Exchange Rules,,2024-03-06 09:57:13,2024-03-06 09:57:13,0.195s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""BNM Foreign Exchange Rules""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:13,2024-03-06 09:57:15,2.413s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""BNM Foreign Exchange Rules""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:15,2024-03-06 09:57:15,0.138s,PASSED
takeScreenshot(),,,,2024-03-06 09:57:15,2024-03-06 09:57:16,0.385s,PASSED
"tap(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.ImageView_BNMBackButton""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:16,2024-03-06 09:57:16,0.146s,PASSED
"tap(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - Terms and Conditions""), 5, CONTINUE_ON_FAILURE)",,Terms and Conditions,,2024-03-06 09:57:16,2024-03-06 09:57:17,1.388s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Terms and Conditions""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:17,2024-03-06 09:57:19,1.924s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Terms and Conditions""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:19,2024-03-06 09:57:19,0.142s,PASSED
takeScreenshot(),,,,2024-03-06 09:57:19,2024-03-06 09:57:20,0.422s,PASSED
"tap(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.ImageView_BackButtonTermandCondition""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:20,2024-03-06 09:57:20,0.158s,PASSED
"tap(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.TextView - declaration""), 5, CONTINUE_ON_FAILURE)",,Declaration,,2024-03-06 09:57:20,2024-03-06 09:57:21,1.186s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Declaration""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:21,2024-03-06 09:57:22,1.104s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Declaration""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:22,2024-03-06 09:57:22,0.070s,PASSED
takeScreenshot(),,,,2024-03-06 09:57:22,2024-03-06 09:57:23,0.512s,PASSED
"tap(findTestObject(""SOW2-Market Order/Term_And_Condition/android.widget.ImageView_BackButtonDeclaration""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:57:23,2024-03-06 09:57:23,0.195s,PASSED
