Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:20,2024-03-05 15:38:20,0.085s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:20,2024-03-05 15:38:20,0.085s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:20,2024-03-05 15:38:20,0.071s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:20,2024-03-05 15:38:20,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:20,2024-03-05 15:38:20,0.069s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:20,2024-03-05 15:38:21,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:21,2024-03-05 15:38:21,0.074s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:21,2024-03-05 15:38:21,0.069s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:21,2024-03-05 15:38:21,0.067s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:21,2024-03-05 15:38:21,0.134s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:38:21,2024-03-05 15:38:21,0.459s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,Tap Share Receipt,,2024-03-05 15:38:21,2024-03-05 15:38:21,0.162s,PASSED
delay(10),,,,2024-03-05 15:38:21,2024-03-05 15:38:32,10.021s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-05 15:38:32,2024-03-05 15:38:32,0.218s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-05 15:38:32,2024-03-05 15:38:32,0.153s,PASSED
takeScreenshot(),,,,2024-03-05 15:38:32,2024-03-05 15:38:32,0.531s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:32,2024-03-05 15:38:33,0.104s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Current Account-i

5640 1714 8767""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:33,2024-03-05 15:38:38,5.062s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:38,2024-03-05 15:38:38,0.112s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:38,2024-03-05 15:38:43,5.126s,FAILED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:38:43,2024-03-05 15:38:50,6.891s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:50,2024-03-05 15:38:50,0.140s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:50,2024-03-05 15:38:50,0.093s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:50,2024-03-05 15:38:50,0.093s,PASSED
takeScreenshot(),,,,2024-03-05 15:38:50,2024-03-05 15:38:51,0.471s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:51,2024-03-05 15:38:51,0.111s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:51,2024-03-05 15:38:52,1.118s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:38:52,2024-03-05 15:38:52,0.102s,PASSED
takeScreenshot(),,,,2024-03-05 15:38:52,2024-03-05 15:38:52,0.363s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,tap Done,,2024-03-05 15:38:52,2024-03-05 15:38:52,0.116s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Saving Account to G1A Account,,,,2024-03-05 15:38:52,2024-03-05 15:40:58,2m - 5.792s,FAILED
a = 8,,,,2024-03-05 15:38:53,2024-03-05 15:38:53,0.001s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-03-05 15:38:53,2024-03-05 15:38:53,0.716s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-03-05 15:38:53,2024-03-05 15:38:54,0.137s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-03-05 15:38:54,2024-03-05 15:39:24,30.083s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-03-05 15:39:24,2024-03-05 15:39:24,0.001s,PASSED
else,,,,2024-03-05 15:39:24,2024-03-05 15:39:24,0.001s,PASSED
delay(5),,,,2024-03-05 15:39:24,2024-03-05 15:39:29,5.038s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-03-05 15:39:29,2024-03-05 15:39:29,0.269s,PASSED
"digits = ""1000""",,,,2024-03-05 15:39:29,2024-03-05 15:39:29,0.000s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-03-05 15:39:29,2024-03-05 15:39:33,4.270s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""US Dol"", ""USD - US Dollar"")",,Select USD,,2024-03-05 15:39:33,2024-03-05 15:39:39,5.547s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:39,2024-03-05 15:39:40,1.157s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.108s,PASSED
"roundedNumber = Validation.staffConvertUSDToMYR(currency_TextMsg, 10.00)",,,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.002s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.078s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.078s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 10.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.068s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:40,2024-03-05 15:39:40,0.070s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:40,2024-03-05 15:39:41,0.073s,PASSED
takeScreenshot(),,,,2024-03-05 15:39:41,2024-03-05 15:39:41,0.440s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-03-05 15:39:41,2024-03-05 15:39:41,0.211s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:41,2024-03-05 15:39:43,1.341s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:43,2024-03-05 15:39:44,1.272s,PASSED
takeScreenshot(),,,,2024-03-05 15:39:44,2024-03-05 15:39:44,0.477s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-03-05 15:39:44,2024-03-05 15:39:44,0.219s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:44,2024-03-05 15:39:46,1.379s,PASSED
"roundedNumber1 = Validation.staffConvertUSDToMYR(currency_TextMsg2, 10.00)",,,,2024-03-05 15:39:46,2024-03-05 15:39:46,0.004s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-03-05 15:39:46,2024-03-05 15:39:46,0.120s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:46,2024-03-05 15:39:46,0.086s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:46,2024-03-05 15:39:51,5.114s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:51,2024-03-05 15:39:51,0.108s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i/n(USD)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:51,2024-03-05 15:39:56,5.057s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:56,2024-03-05 15:39:57,0.699s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:57,2024-03-05 15:39:57,0.113s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:57,2024-03-05 15:39:57,0.092s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:57,2024-03-05 15:39:57,0.087s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:39:57,2024-03-05 15:40:03,5.689s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:40:03,2024-03-05 15:40:04,0.511s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-03-05 15:40:04,2024-03-05 15:40:04,0.625s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:40:04,2024-03-05 15:40:11,6.663s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:11,2024-03-05 15:40:11,0.238s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful page,,2024-03-05 15:40:11,2024-03-05 15:40:21,9.537s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.110s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.089s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 0, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.088s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.103s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.123s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.074s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.077s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.098s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:21,0.073s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:21,2024-03-05 15:40:22,0.070s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:22,2024-03-05 15:40:22,0.079s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:22,2024-03-05 15:40:22,0.065s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:22,2024-03-05 15:40:22,0.079s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:40:22,2024-03-05 15:40:22,0.466s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,Tap Share Receipt,,2024-03-05 15:40:22,2024-03-05 15:40:22,0.131s,PASSED
delay(10),,,,2024-03-05 15:40:22,2024-03-05 15:40:32,10.030s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-05 15:40:32,2024-03-05 15:40:33,0.164s,PASSED
delay(5),,,,2024-03-05 15:40:33,2024-03-05 15:40:38,5.011s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-05 15:40:38,2024-03-05 15:40:38,0.121s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:38,2024-03-05 15:40:38,0.098s,PASSED
takeScreenshot(),,,,2024-03-05 15:40:38,2024-03-05 15:40:38,0.475s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:38,2024-03-05 15:40:38,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)

1140 1399 7724""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:38,2024-03-05 15:40:43,5.079s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:43,2024-03-05 15:40:43,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0001 8837""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:43,2024-03-05 15:40:49,5.086s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:49,2024-03-05 15:40:49,0.087s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:40:49,2024-03-05 15:40:55,6.686s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:55,2024-03-05 15:40:55,0.140s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:55,2024-03-05 15:40:56,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:56,2024-03-05 15:40:56,0.085s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:56,2024-03-05 15:40:56,0.080s,PASSED
takeScreenshot(),,,,2024-03-05 15:40:56,2024-03-05 15:40:56,0.445s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:56,2024-03-05 15:40:56,0.163s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:56,2024-03-05 15:40:57,1.128s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:40:57,2024-03-05 15:40:58,0.118s,PASSED
takeScreenshot(),,,,2024-03-05 15:40:58,2024-03-05 15:40:58,0.413s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,tap Done,,2024-03-05 15:40:58,2024-03-05 15:40:58,0.141s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Covert from USD to MYR,,,,2024-03-05 15:40:58,2024-03-05 15:43:32,2m - 33.637s,FAILED
"startExistingApplication(""com.maybank2u.life.uat"")",,,,2024-03-05 15:40:58,2024-03-05 15:41:06,7.073s,PASSED
a = 8,,,,2024-03-05 15:41:06,2024-03-05 15:41:06,0.001s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-03-05 15:41:06,2024-03-05 15:41:07,1.312s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-03-05 15:41:07,2024-03-05 15:41:07,0.145s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-03-05 15:41:07,2024-03-05 15:41:37,30.097s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-03-05 15:41:37,2024-03-05 15:41:37,0.001s,PASSED
else,,,,2024-03-05 15:41:37,2024-03-05 15:41:37,0.001s,PASSED
delay(5),,,,2024-03-05 15:41:37,2024-03-05 15:41:42,5.031s,PASSED
"comment(""TC039 - Validate user able to search for the currency"")",,,,2024-03-05 15:41:42,2024-03-05 15:41:42,0.006s,PASSED
"utilities.Market_Order.MarketOrder_FromDropdown(""US Dol"", ""USD - US Dollar"")",,,,2024-03-05 15:41:42,2024-03-05 15:41:46,3.878s,PASSED
delay(10),,,,2024-03-05 15:41:46,2024-03-05 15:41:56,10.011s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-03-05 15:41:56,2024-03-05 15:41:56,0.171s,PASSED
"digits = ""1000""",,,,2024-03-05 15:41:56,2024-03-05 15:41:56,0.000s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-03-05 15:41:56,2024-03-05 15:42:22,25.658s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""MYR"", ""MYR - Malaysian Ringgit"")",,Verify Select Currency Page,,2024-03-05 15:42:22,2024-03-05 15:42:26,3.767s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:26,2024-03-05 15:42:27,0.977s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:27,2024-03-05 15:42:27,0.102s,PASSED
roundedNumber = Validation.convertMYRtoUSD(currency_TextMsg),,,,2024-03-05 15:42:27,2024-03-05 15:42:27,0.008s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:27,2024-03-05 15:42:27,0.100s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-03-05 15:42:27,2024-03-05 15:42:27,0.099s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:27,2024-03-05 15:42:30,2.645s,PASSED
takeScreenshot(),,,,2024-03-05 15:42:30,2024-03-05 15:42:30,0.480s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-03-05 15:42:30,2024-03-05 15:42:31,0.901s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:31,2024-03-05 15:42:32,1.314s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-03-05 15:42:32,2024-03-05 15:42:32,0.114s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD/MYR""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:32,2024-03-05 15:42:32,0.081s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:42:32,2024-03-05 15:42:39,6.624s,PASSED
takeScreenshot(),,,,2024-03-05 15:42:39,2024-03-05 15:42:40,0.609s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-03-05 15:42:40,2024-03-05 15:42:40,0.249s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-03-05 15:42:40,2024-03-05 15:42:41,0.819s,PASSED
"comment(""Confirmation Page"")",,,,2024-03-05 15:42:41,2024-03-05 15:42:41,0.010s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:41,2024-03-05 15:42:41,0.630s,PASSED
roundedNumber2 = Validation.convertMYRtoUSD(currency_TextMsg2),,,,2024-03-05 15:42:41,2024-03-05 15:42:41,0.001s,PASSED
"comment(""the total amount received"" + roundedNumber2)",,,,2024-03-05 15:42:41,2024-03-05 15:42:41,0.004s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:41,2024-03-05 15:42:42,0.093s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR"" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 15:42:42,2024-03-05 15:42:47,5.073s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 15:42:47,2024-03-05 15:42:47,0.482s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-03-05 15:42:47,2024-03-05 15:42:48,0.467s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 15:42:48,2024-03-05 15:42:54,6.641s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,Tap Confirm button,,2024-03-05 15:42:54,2024-03-05 15:42:55,0.341s,PASSED
