Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Currency_Calculator.Currency_Numpad(digits),,,,2024-03-05 13:51:52,2024-03-05 13:51:58,5.664s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""USD"", ""USD - US Dollar"")",,Verify Select Currency Page,,2024-03-05 13:51:58,2024-03-05 13:52:02,4.816s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:52:02,2024-03-05 13:52:03,0.957s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:52:03,2024-03-05 13:52:04,0.638s,PASSED
"roundedNumber = Validation.staffConvertUSDToMYR(currency_TextMsg, 5000.00)",,,,2024-03-05 13:52:04,2024-03-05 13:52:04,0.014s,PASSED
comment(roundedNumber),,,,2024-03-05 13:52:04,2024-03-05 13:52:04,0.004s,PASSED
"get_amount = getText(findTestObject(""SOW2-Market Order/Amount_To_Received""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:52:04,2024-03-05 13:52:04,0.175s,PASSED
takeScreenshot(),,,,2024-03-05 13:52:04,2024-03-05 13:52:05,0.445s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,Amount to Received,,2024-03-05 13:52:05,2024-03-05 13:52:05,0.167s,PASSED
delay(10),,,,2024-03-05 13:52:05,2024-03-05 13:52:15,10.017s,PASSED
"digits2 = ""500000""",,Remove amount,,2024-03-05 13:52:15,2024-03-05 13:52:15,0.001s,PASSED
Currency_Calculator.remove_Amount(get_amount),,,,2024-03-05 13:52:15,2024-03-05 13:53:05,49.984s,PASSED
delay(10),,,,2024-03-05 13:53:05,2024-03-05 13:53:15,10.011s,PASSED
Currency_Calculator.Currency_Numpad(digits2),,,,2024-03-05 13:53:15,2024-03-05 13:53:51,35.850s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,Check on Im Coverting,,2024-03-05 13:53:51,2024-03-05 13:53:51,0.140s,PASSED
"roundedNumber2 = Validation.staffConvertMYRtoUSD(currency_TextMsg2, 10.00)",,,,2024-03-05 13:53:51,2024-03-05 13:53:51,0.003s,PASSED
"println(""Print out roundedNumber2"" + roundedNumber2)",,,,2024-03-05 13:53:51,2024-03-05 13:53:51,0.009s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:53:51,2024-03-05 13:53:56,5.210s,FAILED
takeScreenshot(),,,,2024-03-05 13:53:56,2024-03-05 13:53:57,0.485s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 5, CONTINUE_ON_FAILURE)",,Tap Next Button,,2024-03-05 13:53:57,2024-03-05 13:53:57,0.204s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:53:57,2024-03-05 13:53:58,0.895s,PASSED
takeScreenshot(),,,,2024-03-05 13:53:58,2024-03-05 13:53:58,0.392s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 5, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-03-05 13:53:58,2024-03-05 13:53:58,0.243s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-03-05 13:53:58,2024-03-05 13:54:00,1.311s,PASSED
"currency_TextMsg3 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:00,2024-03-05 13:54:00,0.121s,PASSED
"roundedNumber3 = Validation.staffConvertMYRtoUSD(currency_TextMsg3, 10.00)",,,,2024-03-05 13:54:00,2024-03-05 13:54:00,0.001s,PASSED
comment(roundedNumber3),,,,2024-03-05 13:54:00,2024-03-05 13:54:00,0.002s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:00,2024-03-05 13:54:05,5.065s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 13:54:05,2024-03-05 13:54:05,0.373s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-03-05 13:54:05,2024-03-05 13:54:06,1.219s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-05 13:54:06,2024-03-05 13:54:13,6.726s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:13,2024-03-05 13:54:14,0.501s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful page,,2024-03-05 13:54:14,2024-03-05 13:54:18,4.550s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:18,2024-03-05 13:54:18,0.088s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 5, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-03-05 13:54:18,2024-03-05 13:54:18,0.092s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:18,2024-03-05 13:54:18,0.070s,PASSED
comment(reference_id),,,,2024-03-05 13:54:18,2024-03-05 13:54:18,0.001s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-05 13:54:18,2024-03-05 13:54:19,0.455s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:19,2024-03-05 13:54:19,0.163s,PASSED
delay(5),,,,2024-03-05 13:54:19,2024-03-05 13:54:24,5.022s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 10, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-05 13:54:24,2024-03-05 13:54:24,0.155s,PASSED
delay(5),,,,2024-03-05 13:54:24,2024-03-05 13:54:29,5.019s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-05 13:54:29,2024-03-05 13:54:29,0.114s,PASSED
takeScreenshot(),,,,2024-03-05 13:54:29,2024-03-05 13:54:30,0.463s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:30,2024-03-05 13:54:30,0.139s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:30,2024-03-05 13:54:31,1.153s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:31,2024-03-05 13:54:31,0.089s,PASSED
takeScreenshot(),,,,2024-03-05 13:54:31,2024-03-05 13:54:32,0.374s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:54:32,2024-03-05 13:54:32,0.135s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/SOW2- RETAILFX-1699 Stuff/SOW2 Staff - Dealt Amount 2 More Than 10K,,,,2024-03-05 13:54:32,2024-03-05 13:58:11,3m - 38.874s,FAILED
"startExistingApplication(""com.maybank2u.life.uat"")",,,,2024-03-05 13:54:32,2024-03-05 13:54:39,6.712s,PASSED
a = 5,,,,2024-03-05 13:54:39,2024-03-05 13:54:39,0.000s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-03-05 13:54:39,2024-03-05 13:54:40,1.286s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-03-05 13:54:40,2024-03-05 13:55:10,30.133s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-03-05 13:55:10,2024-03-05 13:55:10,0.003s,PASSED
else,,,,2024-03-05 13:55:10,2024-03-05 13:55:10,0.001s,PASSED
delay(10),,,,2024-03-05 13:55:10,2024-03-05 13:55:20,10.019s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-03-05 13:55:20,2024-03-05 13:55:20,0.271s,PASSED
"digits = ""1100000""",,,,2024-03-05 13:55:20,2024-03-05 13:55:20,0.000s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-03-05 13:55:20,2024-03-05 13:55:27,6.484s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""USD"", ""USD - US Dollar"")",,Verify Select Currency Page,,2024-03-05 13:55:27,2024-03-05 13:55:32,5.017s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:55:32,2024-03-05 13:55:33,1.000s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:55:33,2024-03-05 13:55:33,0.114s,PASSED
"roundedNumber = Validation.staffConvertUSDToMYR(currency_TextMsg, 5000.00)",,,,2024-03-05 13:55:33,2024-03-05 13:55:33,0.002s,PASSED
comment(roundedNumber),,,,2024-03-05 13:55:33,2024-03-05 13:55:33,0.002s,PASSED
"get_amount = getText(findTestObject(""SOW2-Market Order/Amount_To_Received""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-05 13:55:33,2024-03-05 13:55:33,0.116s,PASSED
takeScreenshot(),,,,2024-03-05 13:55:33,2024-03-05 13:55:34,0.452s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,Amount to Received,,2024-03-05 13:55:34,2024-03-05 13:55:34,0.202s,PASSED
delay(10),,,,2024-03-05 13:55:34,2024-03-05 13:55:44,10.019s,PASSED
"digits2 = ""1100000""",,Remove amount,,2024-03-05 13:55:44,2024-03-05 13:55:44,0.001s,PASSED
Currency_Calculator.remove_Amount(get_amount),,,,2024-03-05 13:55:44,2024-03-05 13:56:33,49.243s,PASSED
delay(10),,,,2024-03-05 13:56:33,2024-03-05 13:56:43,10.021s,PASSED
Currency_Calculator.Currency_Numpad(digits2),,,,2024-03-05 13:56:43,2024-03-05 13:57:24,41.070s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,Check on Im Coverting,,2024-03-05 13:57:24,2024-03-05 13:57:24,0.122s,PASSED
